generation_no,run_desc,population_size,Sum of fitness
446,Standard Algorithm,120,270
447,Improved Algorithm,15,-660
447,Improved Algorithm,30,195
447,Improved Algorithm,60,255
447,Improved Algorithm,120,275
447,Standard Algorithm,15,-1020
447,Standard Algorithm,30,115
447,Standard Algorithm,60,230
447,Standard Algorithm,120,270
448,Improved Algorithm,15,-660
448,Improved Algorithm,30,195
448,Improved Algorithm,60,255
448,Improved Algorithm,120,275
448,Standard Algorithm,15,-1020
448,Standard Algorithm,30,115
448,Standard Algorithm,60,230
448,Standard Algorithm,120,270
449,Improved Algorithm,15,-660
449,Improved Algorithm,30,195
449,Improved Algorithm,60,255
449,Improved Algorithm,120,275
449,Standard Algorithm,15,-1020
449,Standard Algorithm,30,120
449,Standard Algorithm,60,230
449,Standard Algorithm,120,270
450,Improved Algorithm,15,-660
450,Improved Algorithm,30,195
450,Improved Algorithm,60,255
450,Improved Algorithm,120,275
450,Standard Algorithm,15,-1020
450,Standard Algorithm,30,120
450,Standard Algorithm,60,230
450,Standard Algorithm,120,270
451,Improved Algorithm,15,-660
451,Improved Algorithm,30,195
451,Improved Algorithm,60,255
451,Improved Algorithm,120,275
451,Standard Algorithm,15,-1020
451,Standard Algorithm,30,120
451,Standard Algorithm,60,230
451,Standard Algorithm,120,270
452,Improved Algorithm,15,-660
452,Improved Algorithm,30,195
452,Improved Algorithm,60,255
452,Improved Algorithm,120,275
452,Standard Algorithm,15,-1020
452,Standard Algorithm,30,120
452,Standard Algorithm,60,230
452,Standard Algorithm,120,270
453,Improved Algorithm,15,-660
453,Improved Algorithm,30,195
453,Improved Algorithm,60,255
453,Improved Algorithm,120,275
453,Standard Algorithm,15,-1020
453,Standard Algorithm,30,120
453,Standard Algorithm,60,230
453,Standard Algorithm,120,270
454,Improved Algorithm,15,-660
454,Improved Algorithm,30,195
454,Improved Algorithm,60,255
454,Improved Algorithm,120,275
454,Standard Algorithm,15,-1020
454,Standard Algorithm,30,120
454,Standard Algorithm,60,230
454,Standard Algorithm,120,270
455,Improved Algorithm,15,-660
455,Improved Algorithm,30,195
455,Improved Algorithm,60,255
455,Improved Algorithm,120,275
455,Standard Algorithm,15,-1020
455,Standard Algorithm,30,120
455,Standard Algorithm,60,230
455,Standard Algorithm,120,270
456,Improved Algorithm,15,-660
456,Improved Algorithm,30,195
456,Improved Algorithm,60,255
456,Improved Algorithm,120,275
456,Standard Algorithm,15,-1020
456,Standard Algorithm,30,120
456,Standard Algorithm,60,230
456,Standard Algorithm,120,270
457,Improved Algorithm,15,-660
457,Improved Algorithm,30,195
457,Improved Algorithm,60,255
457,Improved Algorithm,120,275
457,Standard Algorithm,15,-1020
457,Standard Algorithm,30,120
457,Standard Algorithm,60,230
457,Standard Algorithm,120,270
458,Improved Algorithm,15,-660
458,Improved Algorithm,30,195
458,Improved Algorithm,60,255
458,Improved Algorithm,120,275
458,Standard Algorithm,15,-1020
458,Standard Algorithm,30,120
458,Standard Algorithm,60,230
458,Standard Algorithm,120,270
459,Improved Algorithm,15,-660
459,Improved Algorithm,30,195
459,Improved Algorithm,60,255
459,Improved Algorithm,120,275
459,Standard Algorithm,15,-1020
459,Standard Algorithm,30,125
459,Standard Algorithm,60,230
459,Standard Algorithm,120,270
460,Improved Algorithm,15,-660
460,Improved Algorithm,30,195
460,Improved Algorithm,60,255
460,Improved Algorithm,120,275
460,Standard Algorithm,15,-1020
460,Standard Algorithm,30,125
460,Standard Algorithm,60,230
460,Standard Algorithm,120,270
461,Improved Algorithm,15,-660
461,Improved Algorithm,30,195
461,Improved Algorithm,60,255
461,Improved Algorithm,120,280
461,Standard Algorithm,15,-1020
461,Standard Algorithm,30,125
461,Standard Algorithm,60,230
461,Standard Algorithm,120,270
462,Improved Algorithm,15,-660
462,Improved Algorithm,30,195
462,Improved Algorithm,60,255
462,Improved Algorithm,120,280
462,Standard Algorithm,15,-1020
462,Standard Algorithm,30,125
462,Standard Algorithm,60,230
462,Standard Algorithm,120,270
463,Improved Algorithm,15,-660
463,Improved Algorithm,30,195
463,Improved Algorithm,60,255
463,Improved Algorithm,120,280
463,Standard Algorithm,15,-1020
463,Standard Algorithm,30,125
463,Standard Algorithm,60,230
463,Standard Algorithm,120,270
464,Improved Algorithm,15,-660
464,Improved Algorithm,30,195
464,Improved Algorithm,60,255
464,Improved Algorithm,120,280
464,Standard Algorithm,15,-1020
464,Standard Algorithm,30,125
464,Standard Algorithm,60,230
464,Standard Algorithm,120,270
465,Improved Algorithm,15,-660
465,Improved Algorithm,30,195
465,Improved Algorithm,60,255
465,Improved Algorithm,120,280
465,Standard Algorithm,15,-1020
465,Standard Algorithm,30,125
465,Standard Algorithm,60,235
465,Standard Algorithm,120,270
466,Improved Algorithm,15,-660
466,Improved Algorithm,30,200
466,Improved Algorithm,60,255
466,Improved Algorithm,120,280
466,Standard Algorithm,15,-1020
466,Standard Algorithm,30,125
466,Standard Algorithm,60,235
466,Standard Algorithm,120,270
467,Improved Algorithm,15,-660
467,Improved Algorithm,30,200
467,Improved Algorithm,60,255
467,Improved Algorithm,120,280
467,Standard Algorithm,15,-1020
467,Standard Algorithm,30,125
467,Standard Algorithm,60,235
467,Standard Algorithm,120,270
468,Improved Algorithm,15,-660
468,Improved Algorithm,30,200
468,Improved Algorithm,60,255
468,Improved Algorithm,120,280
468,Standard Algorithm,15,-1020
468,Standard Algorithm,30,125
468,Standard Algorithm,60,235
468,Standard Algorithm,120,270
469,Improved Algorithm,15,-660
469,Improved Algorithm,30,200
469,Improved Algorithm,60,255
469,Improved Algorithm,120,280
469,Standard Algorithm,15,-1020
469,Standard Algorithm,30,125
469,Standard Algorithm,60,235
469,Standard Algorithm,120,270
470,Improved Algorithm,15,-660
470,Improved Algorithm,30,200
470,Improved Algorithm,60,255
470,Improved Algorithm,120,280
470,Standard Algorithm,15,-1020
470,Standard Algorithm,30,125
470,Standard Algorithm,60,235
470,Standard Algorithm,120,270
471,Improved Algorithm,15,-660
471,Improved Algorithm,30,200
471,Improved Algorithm,60,255
471,Improved Algorithm,120,280
471,Standard Algorithm,15,-1020
471,Standard Algorithm,30,125
471,Standard Algorithm,60,235
471,Standard Algorithm,120,270
472,Improved Algorithm,15,-660
472,Improved Algorithm,30,200
472,Improved Algorithm,60,255
472,Improved Algorithm,120,280
472,Standard Algorithm,15,-1020
472,Standard Algorithm,30,125
472,Standard Algorithm,60,235
472,Standard Algorithm,120,270
473,Improved Algorithm,15,-660
473,Improved Algorithm,30,200
473,Improved Algorithm,60,255
473,Improved Algorithm,120,280
473,Standard Algorithm,15,-1020
473,Standard Algorithm,30,125
473,Standard Algorithm,60,235
473,Standard Algorithm,120,270
474,Improved Algorithm,15,-660
474,Improved Algorithm,30,200
474,Improved Algorithm,60,255
474,Improved Algorithm,120,280
474,Standard Algorithm,15,-1020
474,Standard Algorithm,30,125
474,Standard Algorithm,60,235
474,Standard Algorithm,120,270
475,Improved Algorithm,15,-660
475,Improved Algorithm,30,200
475,Improved Algorithm,60,255
475,Improved Algorithm,120,280
475,Standard Algorithm,15,-1020
475,Standard Algorithm,30,125
475,Standard Algorithm,60,235
475,Standard Algorithm,120,270
476,Improved Algorithm,15,-660
476,Improved Algorithm,30,200
476,Improved Algorithm,60,255
476,Improved Algorithm,120,280
476,Standard Algorithm,15,-1020
476,Standard Algorithm,30,125
476,Standard Algorithm,60,235
476,Standard Algorithm,120,270
477,Improved Algorithm,15,-660
477,Improved Algorithm,30,200
477,Improved Algorithm,60,255
477,Improved Algorithm,120,280
477,Standard Algorithm,15,-1020
477,Standard Algorithm,30,125
477,Standard Algorithm,60,245
477,Standard Algorithm,120,270
478,Improved Algorithm,15,-660
478,Improved Algorithm,30,200
478,Improved Algorithm,60,255
478,Improved Algorithm,120,280
478,Standard Algorithm,15,-1020
478,Standard Algorithm,30,125
478,Standard Algorithm,60,245
478,Standard Algorithm,120,270
479,Improved Algorithm,15,-660
479,Improved Algorithm,30,200
479,Improved Algorithm,60,255
479,Improved Algorithm,120,280
479,Standard Algorithm,15,-1020
479,Standard Algorithm,30,130
479,Standard Algorithm,60,245
479,Standard Algorithm,120,270
480,Improved Algorithm,15,-660
480,Improved Algorithm,30,200
480,Improved Algorithm,60,255
480,Improved Algorithm,120,280
480,Standard Algorithm,15,-1020
480,Standard Algorithm,30,130
480,Standard Algorithm,60,245
480,Standard Algorithm,120,270
481,Improved Algorithm,15,-660
481,Improved Algorithm,30,200
481,Improved Algorithm,60,255
481,Improved Algorithm,120,280
481,Standard Algorithm,15,-1020
481,Standard Algorithm,30,130
481,Standard Algorithm,60,245
481,Standard Algorithm,120,270
482,Improved Algorithm,15,-660
482,Improved Algorithm,30,200
482,Improved Algorithm,60,255
482,Improved Algorithm,120,280
482,Standard Algorithm,15,-1020
482,Standard Algorithm,30,130
482,Standard Algorithm,60,245
482,Standard Algorithm,120,270
483,Improved Algorithm,15,-660
483,Improved Algorithm,30,200
483,Improved Algorithm,60,255
483,Improved Algorithm,120,280
483,Standard Algorithm,15,-1020
483,Standard Algorithm,30,130
483,Standard Algorithm,60,245
483,Standard Algorithm,120,270
484,Improved Algorithm,15,-660
484,Improved Algorithm,30,200
484,Improved Algorithm,60,255
484,Improved Algorithm,120,280
484,Standard Algorithm,15,-1020
484,Standard Algorithm,30,130
484,Standard Algorithm,60,245
484,Standard Algorithm,120,270
485,Improved Algorithm,15,-660
485,Improved Algorithm,30,200
485,Improved Algorithm,60,255
485,Improved Algorithm,120,280
485,Standard Algorithm,15,-1020
485,Standard Algorithm,30,130
485,Standard Algorithm,60,245
485,Standard Algorithm,120,270
486,Improved Algorithm,15,-660
486,Improved Algorithm,30,200
486,Improved Algorithm,60,255
486,Improved Algorithm,120,280
486,Standard Algorithm,15,-1020
486,Standard Algorithm,30,130
486,Standard Algorithm,60,245
486,Standard Algorithm,120,270
487,Improved Algorithm,15,-660
487,Improved Algorithm,30,200
487,Improved Algorithm,60,255
487,Improved Algorithm,120,280
487,Standard Algorithm,15,-1020
487,Standard Algorithm,30,130
487,Standard Algorithm,60,245
487,Standard Algorithm,120,270
488,Improved Algorithm,15,-660
488,Improved Algorithm,30,200
488,Improved Algorithm,60,255
488,Improved Algorithm,120,280
488,Standard Algorithm,15,-1020
488,Standard Algorithm,30,130
488,Standard Algorithm,60,245
488,Standard Algorithm,120,270
489,Improved Algorithm,15,-660
489,Improved Algorithm,30,200
489,Improved Algorithm,60,255
489,Improved Algorithm,120,280
489,Standard Algorithm,15,-1020
489,Standard Algorithm,30,130
489,Standard Algorithm,60,245
489,Standard Algorithm,120,270
490,Improved Algorithm,15,-660
490,Improved Algorithm,30,200
490,Improved Algorithm,60,255
490,Improved Algorithm,120,280
490,Standard Algorithm,15,-1020
490,Standard Algorithm,30,130
490,Standard Algorithm,60,245
490,Standard Algorithm,120,270
491,Improved Algorithm,15,-660
491,Improved Algorithm,30,200
491,Improved Algorithm,60,255
491,Improved Algorithm,120,280
491,Standard Algorithm,15,-1020
491,Standard Algorithm,30,130
491,Standard Algorithm,60,245
491,Standard Algorithm,120,270
492,Improved Algorithm,15,-660
492,Improved Algorithm,30,200
492,Improved Algorithm,60,255
492,Improved Algorithm,120,280
492,Standard Algorithm,15,-1020
492,Standard Algorithm,30,130
492,Standard Algorithm,60,245
492,Standard Algorithm,120,270
493,Improved Algorithm,15,-660
493,Improved Algorithm,30,200
493,Improved Algorithm,60,255
493,Improved Algorithm,120,280
493,Standard Algorithm,15,-1020
493,Standard Algorithm,30,130
493,Standard Algorithm,60,245
493,Standard Algorithm,120,270
494,Improved Algorithm,15,-660
494,Improved Algorithm,30,200
494,Improved Algorithm,60,255
494,Improved Algorithm,120,280
494,Standard Algorithm,15,-1020
494,Standard Algorithm,30,130
494,Standard Algorithm,60,245
494,Standard Algorithm,120,270
495,Improved Algorithm,15,-660
495,Improved Algorithm,30,200
495,Improved Algorithm,60,255
495,Improved Algorithm,120,280
495,Standard Algorithm,15,-1020
495,Standard Algorithm,30,135
495,Standard Algorithm,60,245
495,Standard Algorithm,120,270
496,Improved Algorithm,15,-660
496,Improved Algorithm,30,200
496,Improved Algorithm,60,255
496,Improved Algorithm,120,280
496,Standard Algorithm,15,-1020
496,Standard Algorithm,30,135
496,Standard Algorithm,60,245
496,Standard Algorithm,120,270
497,Improved Algorithm,15,-660
497,Improved Algorithm,30,200
497,Improved Algorithm,60,255
497,Improved Algorithm,120,280
497,Standard Algorithm,15,-1020
497,Standard Algorithm,30,135
497,Standard Algorithm,60,250
497,Standard Algorithm,120,270
498,Improved Algorithm,15,-660
498,Improved Algorithm,30,200
498,Improved Algorithm,60,255
498,Improved Algorithm,120,280
498,Standard Algorithm,15,-1020
498,Standard Algorithm,30,135
498,Standard Algorithm,60,250
498,Standard Algorithm,120,270
499,Improved Algorithm,15,-660
499,Improved Algorithm,30,200
499,Improved Algorithm,60,255
499,Improved Algorithm,120,280
499,Standard Algorithm,15,-1020
499,Standard Algorithm,30,135
499,Standard Algorithm,60,250
499,Standard Algorithm,120,270
500,Improved Algorithm,15,-660
500,Improved Algorithm,30,200
500,Improved Algorithm,60,255
500,Improved Algorithm,120,280
500,Standard Algorithm,15,-1020
500,Standard Algorithm,30,135
500,Standard Algorithm,60,250
500,Standard Algorithm,120,270
